source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[material type]	characteristics[sample type]	characteristics[single cell isolation protocol]	characteristics[cell identifier]	characteristics[cells per well]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[sample preparation batch]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[carrier channel]	comment[reference channel]	comment[instrument]	comment[cleavage agent details]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]
20240219_AST5_Evo3_IoE-K_PS_SC_EBs_T3_1c_180	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240219_AST5_Evo3_IoE-K_PS_SC_EBs_T3_1c_180	1	380	20240219_AST5_Evo3_IoE-K_PS_SC_EBs_T3_1c_180	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240219_AST5_Evo3_IoE-K_PS_SC_EBs_T3_1c_180.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240219_AST5_Evo3_IoE-K_PS_SC_EBs_T3_1c_180.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240317_AST5_Evo3_IoE-K_PS_SC_SILAC_iPSCs_B2_1c_19	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240317_AST5_Evo3_IoE-K_PS_SC_SILAC_iPSCs_B2_1c_19	1	381	20240317_AST5_Evo3_IoE-K_PS_SC_SILAC_iPSCs_B2_1c_19	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240317_AST5_Evo3_IoE-K_PS_SC_SILAC_iPSCs_B2_1c_19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240317_AST5_Evo3_IoE-K_PS_SC_SILAC_iPSCs_B2_1c_19.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240219_AST5_Evo3_IoE-K_PS_SC_EBs_T3_1c_160	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240219_AST5_Evo3_IoE-K_PS_SC_EBs_T3_1c_160	1	382	20240219_AST5_Evo3_IoE-K_PS_SC_EBs_T3_1c_160	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240219_AST5_Evo3_IoE-K_PS_SC_EBs_T3_1c_160.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240219_AST5_Evo3_IoE-K_PS_SC_EBs_T3_1c_160.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240224_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T4_1c_142	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240224_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T4_1c_142	1	383	20240224_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T4_1c_142	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240224_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T4_1c_142.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240224_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T4_1c_142.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240317_AST5_Evo3_IoE-K_PS_SC_SILAC_iPSCs_B2_1c_93	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240317_AST5_Evo3_IoE-K_PS_SC_SILAC_iPSCs_B2_1c_93	1	384	20240317_AST5_Evo3_IoE-K_PS_SC_SILAC_iPSCs_B2_1c_93	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240317_AST5_Evo3_IoE-K_PS_SC_SILAC_iPSCs_B2_1c_93.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240317_AST5_Evo3_IoE-K_PS_SC_SILAC_iPSCs_B2_1c_93.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240306_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T5_1c_192	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240306_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T5_1c_192	1	385	20240306_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T5_1c_192	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240306_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T5_1c_192.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240306_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T5_1c_192.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240306_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T5_1c_06	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240306_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T5_1c_06	1	386	20240306_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T5_1c_06	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240306_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T5_1c_06.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240306_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T5_1c_06.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240216_AST5_Evo3_IoE-K_PS_SC_EBs_T3_1c_1	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240216_AST5_Evo3_IoE-K_PS_SC_EBs_T3_1c_1	1	387	20240216_AST5_Evo3_IoE-K_PS_SC_EBs_T3_1c_1	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240216_AST5_Evo3_IoE-K_PS_SC_EBs_T3_1c_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240216_AST5_Evo3_IoE-K_PS_SC_EBs_T3_1c_1.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240224_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T4_1c_184	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240224_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T4_1c_184	1	388	20240224_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T4_1c_184	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240224_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T4_1c_184.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240224_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T4_1c_184.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240317_AST5_Evo3_IoE-K_PS_SC_SILAC_iPSCs_B2_1c_51	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240317_AST5_Evo3_IoE-K_PS_SC_SILAC_iPSCs_B2_1c_51	1	389	20240317_AST5_Evo3_IoE-K_PS_SC_SILAC_iPSCs_B2_1c_51	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240317_AST5_Evo3_IoE-K_PS_SC_SILAC_iPSCs_B2_1c_51.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240317_AST5_Evo3_IoE-K_PS_SC_SILAC_iPSCs_B2_1c_51.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240210_AST5_Evo3_IoE-K_PS_SC_EBs_T2_1c_114	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240210_AST5_Evo3_IoE-K_PS_SC_EBs_T2_1c_114	1	390	20240210_AST5_Evo3_IoE-K_PS_SC_EBs_T2_1c_114	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240210_AST5_Evo3_IoE-K_PS_SC_EBs_T2_1c_114.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240210_AST5_Evo3_IoE-K_PS_SC_EBs_T2_1c_114.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240306_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T5_1c_170	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240306_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T5_1c_170	1	391	20240306_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T5_1c_170	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240306_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T5_1c_170.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240306_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T5_1c_170.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240210_AST5_Evo3_IoE-K_PS_SC_EBs_T2_1c_118	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240210_AST5_Evo3_IoE-K_PS_SC_EBs_T2_1c_118	1	392	20240210_AST5_Evo3_IoE-K_PS_SC_EBs_T2_1c_118	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240210_AST5_Evo3_IoE-K_PS_SC_EBs_T2_1c_118.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240210_AST5_Evo3_IoE-K_PS_SC_EBs_T2_1c_118.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240216_AST5_Evo3_IoE-K_PS_SC_EBs_T3_1c_28	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240216_AST5_Evo3_IoE-K_PS_SC_EBs_T3_1c_28	1	393	20240216_AST5_Evo3_IoE-K_PS_SC_EBs_T3_1c_28	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240216_AST5_Evo3_IoE-K_PS_SC_EBs_T3_1c_28.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240216_AST5_Evo3_IoE-K_PS_SC_EBs_T3_1c_28.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240210_AST5_Evo3_IoE-K_PS_SC_EBs_T2_1c_37	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240210_AST5_Evo3_IoE-K_PS_SC_EBs_T2_1c_37	1	394	20240210_AST5_Evo3_IoE-K_PS_SC_EBs_T2_1c_37	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240210_AST5_Evo3_IoE-K_PS_SC_EBs_T2_1c_37.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240210_AST5_Evo3_IoE-K_PS_SC_EBs_T2_1c_37.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240224_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T4_1c_73	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240224_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T4_1c_73	1	395	20240224_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T4_1c_73	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240224_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T4_1c_73.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240224_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T4_1c_73.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240306_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T5_1c_102	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240306_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T5_1c_102	1	396	20240306_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T5_1c_102	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240306_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T5_1c_102.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240306_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T5_1c_102.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240210_AST5_Evo3_IoE-K_PS_SC_EBs_T2_1c_166	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240210_AST5_Evo3_IoE-K_PS_SC_EBs_T2_1c_166	1	397	20240210_AST5_Evo3_IoE-K_PS_SC_EBs_T2_1c_166	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240210_AST5_Evo3_IoE-K_PS_SC_EBs_T2_1c_166.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240210_AST5_Evo3_IoE-K_PS_SC_EBs_T2_1c_166.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240306_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T5_1c_136	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240306_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T5_1c_136	1	398	20240306_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T5_1c_136	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240306_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T5_1c_136.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240306_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T5_1c_136.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240224_AST5_Evo3_IoE-11_PS_SC_SILAC_EBs_T4_1c_02	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240224_AST5_Evo3_IoE-11_PS_SC_SILAC_EBs_T4_1c_02	1	399	20240224_AST5_Evo3_IoE-11_PS_SC_SILAC_EBs_T4_1c_02	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240224_AST5_Evo3_IoE-11_PS_SC_SILAC_EBs_T4_1c_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240224_AST5_Evo3_IoE-11_PS_SC_SILAC_EBs_T4_1c_02.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240317_AST5_Evo3_IoE-K_PS_SC_SILAC_iPSCs_B2_1c_53	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240317_AST5_Evo3_IoE-K_PS_SC_SILAC_iPSCs_B2_1c_53	1	400	20240317_AST5_Evo3_IoE-K_PS_SC_SILAC_iPSCs_B2_1c_53	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240317_AST5_Evo3_IoE-K_PS_SC_SILAC_iPSCs_B2_1c_53.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240317_AST5_Evo3_IoE-K_PS_SC_SILAC_iPSCs_B2_1c_53.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240216_AST5_Evo3_IoE-K_PS_SC_EBs_T3_1c_20	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240216_AST5_Evo3_IoE-K_PS_SC_EBs_T3_1c_20	1	401	20240216_AST5_Evo3_IoE-K_PS_SC_EBs_T3_1c_20	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240216_AST5_Evo3_IoE-K_PS_SC_EBs_T3_1c_20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240216_AST5_Evo3_IoE-K_PS_SC_EBs_T3_1c_20.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240206_AST5_Evo3_IoE-K_PS_SC_EBs_T1_B2_1c_92	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240206_AST5_Evo3_IoE-K_PS_SC_EBs_T1_B2_1c_92	1	402	20240206_AST5_Evo3_IoE-K_PS_SC_EBs_T1_B2_1c_92	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240206_AST5_Evo3_IoE-K_PS_SC_EBs_T1_B2_1c_92.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240206_AST5_Evo3_IoE-K_PS_SC_EBs_T1_B2_1c_92.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240224_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T4_1c_145	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240224_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T4_1c_145	1	403	20240224_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T4_1c_145	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240224_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T4_1c_145.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240224_AST5_Evo3_IoE-K_PS_SC_SILAC_EBs_T4_1c_145.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240224_AST5_Evo3_IoE-11_PS_SC_SILAC_EBs_T4_1c_32	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240224_AST5_Evo3_IoE-11_PS_SC_SILAC_EBs_T4_1c_32	1	404	20240224_AST5_Evo3_IoE-11_PS_SC_SILAC_EBs_T4_1c_32	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240224_AST5_Evo3_IoE-11_PS_SC_SILAC_EBs_T4_1c_32.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240224_AST5_Evo3_IoE-11_PS_SC_SILAC_EBs_T4_1c_32.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240317_AST5_Evo3_IoE-K_PS_SC_SILAC_iPSCs_B2_1c_54	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240317_AST5_Evo3_IoE-K_PS_SC_SILAC_iPSCs_B2_1c_54	1	405	20240317_AST5_Evo3_IoE-K_PS_SC_SILAC_iPSCs_B2_1c_54	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240317_AST5_Evo3_IoE-K_PS_SC_SILAC_iPSCs_B2_1c_54.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240317_AST5_Evo3_IoE-K_PS_SC_SILAC_iPSCs_B2_1c_54.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240210_AST5_Evo3_IoE-K_PS_SC_EBs_T2_1c_121	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240210_AST5_Evo3_IoE-K_PS_SC_EBs_T2_1c_121	1	406	20240210_AST5_Evo3_IoE-K_PS_SC_EBs_T2_1c_121	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240210_AST5_Evo3_IoE-K_PS_SC_EBs_T2_1c_121.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240210_AST5_Evo3_IoE-K_PS_SC_EBs_T2_1c_121.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240202_AST5_Evo3_IoE-J_PS_SC_SILAC_EBs_T1_1c_51	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240202_AST5_Evo3_IoE-J_PS_SC_SILAC_EBs_T1_1c_51	1	407	20240202_AST5_Evo3_IoE-J_PS_SC_SILAC_EBs_T1_1c_51	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240202_AST5_Evo3_IoE-J_PS_SC_SILAC_EBs_T1_1c_51.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240202_AST5_Evo3_IoE-J_PS_SC_SILAC_EBs_T1_1c_51.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240210_AST5_Evo3_IoE-K_PS_SC_EBs_T2_1c_138	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240210_AST5_Evo3_IoE-K_PS_SC_EBs_T2_1c_138	1	408	20240210_AST5_Evo3_IoE-K_PS_SC_EBs_T2_1c_138	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240210_AST5_Evo3_IoE-K_PS_SC_EBs_T2_1c_138.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240210_AST5_Evo3_IoE-K_PS_SC_EBs_T2_1c_138.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240215_AST5_Evo3_IoE-K_PS_SC_EBs_T1_B2_1c_121	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240215_AST5_Evo3_IoE-K_PS_SC_EBs_T1_B2_1c_121	1	409	20240215_AST5_Evo3_IoE-K_PS_SC_EBs_T1_B2_1c_121	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240215_AST5_Evo3_IoE-K_PS_SC_EBs_T1_B2_1c_121.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240215_AST5_Evo3_IoE-K_PS_SC_EBs_T1_B2_1c_121.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240210_AST5_Evo3_IoE-K_PS_SC_EBs_T2_1c_67	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240210_AST5_Evo3_IoE-K_PS_SC_EBs_T2_1c_67	1	410	20240210_AST5_Evo3_IoE-K_PS_SC_EBs_T2_1c_67	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240210_AST5_Evo3_IoE-K_PS_SC_EBs_T2_1c_67.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240210_AST5_Evo3_IoE-K_PS_SC_EBs_T2_1c_67.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240206_AST5_Evo3_IoE-K_PS_SC_EBs_T1_B2_1c_17	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240206_AST5_Evo3_IoE-K_PS_SC_EBs_T1_B2_1c_17	1	411	20240206_AST5_Evo3_IoE-K_PS_SC_EBs_T1_B2_1c_17	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240206_AST5_Evo3_IoE-K_PS_SC_EBs_T1_B2_1c_17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240206_AST5_Evo3_IoE-K_PS_SC_EBs_T1_B2_1c_17.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
