source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[individual]	characteristics[ancestry category]	characteristics[cell type]	characteristics[cell line]	characteristics[material type]	characteristics[sample type]	characteristics[single cell isolation protocol]	characteristics[cell identifier]	characteristics[cells per well]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[sample preparation batch]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[carrier channel]	comment[reference channel]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[facs nozzle size]	comment[facs sorting mode]	comment[microfluidics chip type]	comment[lcm microscope model]	comment[nanopots chip version]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
HeLa_1ngC_DDA_IO8_001	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	not available	HeLa	cell	single cell	not applicable	HeLa_1ngC_DDA_IO8_001	1	28	HeLa_1ngC_DDA_IO8_001	proteomic profiling by mass spectrometry	1	not available	NT=Parallel reaction monitoring;AC=PRIDE:0000603	HeLa_1ngC_DDA_IO8_001.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/12/PXD069039/HeLa_1ngC_DDA_IO8_001.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	not applicable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Variable	NT=CID;AC=MS:1000133	150% NCE	20 ppm	20 ppm	not applicable	single cell	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
HeLa_1ngC_H3PTM_SQ_IO8_002	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	not available	HeLa	cell	single cell	not applicable	HeLa_1ngC_H3PTM_SQ_IO8_002	1	29	HeLa_1ngC_H3PTM_SQ_IO8_002	proteomic profiling by mass spectrometry	1	not available	NT=Parallel reaction monitoring;AC=PRIDE:0000603	HeLa_1ngC_H3PTM_SQ_IO8_002.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/12/PXD069039/HeLa_1ngC_H3PTM_SQ_IO8_002.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	not applicable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Variable	NT=CID;AC=MS:1000133	150% NCE	20 ppm	20 ppm	not applicable	single cell	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
HeLa_Single_H3PTM_20fmol_SQ_IO8_R5_Dec02	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	not available	HeLa	cell	single cell	not applicable	HeLa_Single_H3PTM_20fmol_SQ_IO8_R5_Dec02	1	30	HeLa_Single_H3PTM_20fmol_SQ_IO8_R5_Dec02	proteomic profiling by mass spectrometry	1	not available	NT=Parallel reaction monitoring;AC=PRIDE:0000603	HeLa_Single_H3PTM_20fmol_SQ_IO8_R5_Dec02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/12/PXD069039/HeLa_Single_H3PTM_20fmol_SQ_IO8_R5_Dec02.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	not applicable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Variable	NT=CID;AC=MS:1000133	150% NCE	20 ppm	20 ppm	not applicable	single cell	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
HeLa_1ngC_DDA_IO8_003	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	not available	HeLa	cell	single cell	not applicable	HeLa_1ngC_DDA_IO8_003	1	31	HeLa_1ngC_DDA_IO8_003	proteomic profiling by mass spectrometry	1	not available	NT=Parallel reaction monitoring;AC=PRIDE:0000603	HeLa_1ngC_DDA_IO8_003.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/12/PXD069039/HeLa_1ngC_DDA_IO8_003.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	not applicable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Variable	NT=CID;AC=MS:1000133	150% NCE	20 ppm	20 ppm	not applicable	single cell	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
HeLa_100pgC_PRM_IO8_001	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	not available	HeLa	cell	single cell	not applicable	HeLa_100pgC_PRM_IO8_001	1	32	HeLa_100pgC_PRM_IO8_001	proteomic profiling by mass spectrometry	1	not available	NT=Parallel reaction monitoring;AC=PRIDE:0000603	HeLa_100pgC_PRM_IO8_001.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/12/PXD069039/HeLa_100pgC_PRM_IO8_001.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	not applicable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Variable	NT=CID;AC=MS:1000133	150% NCE	20 ppm	20 ppm	not applicable	single cell	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
HeLa_1ngC_H3PTM_SQ_IO8_003	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	not available	HeLa	cell	single cell	not applicable	HeLa_1ngC_H3PTM_SQ_IO8_003	1	33	HeLa_1ngC_H3PTM_SQ_IO8_003	proteomic profiling by mass spectrometry	1	not available	NT=Parallel reaction monitoring;AC=PRIDE:0000603	HeLa_1ngC_H3PTM_SQ_IO8_003.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/12/PXD069039/HeLa_1ngC_H3PTM_SQ_IO8_003.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	not applicable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Variable	NT=CID;AC=MS:1000133	150% NCE	20 ppm	20 ppm	not applicable	single cell	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
HeLa_100pgC_DDA_IO8_001	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	not available	HeLa	cell	single cell	not applicable	HeLa_100pgC_DDA_IO8_001	1	34	HeLa_100pgC_DDA_IO8_001	proteomic profiling by mass spectrometry	1	not available	NT=Parallel reaction monitoring;AC=PRIDE:0000603	HeLa_100pgC_DDA_IO8_001.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/12/PXD069039/HeLa_100pgC_DDA_IO8_001.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	not applicable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Variable	NT=CID;AC=MS:1000133	150% NCE	20 ppm	20 ppm	not applicable	single cell	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
HeLa_1pgC_H3PTM_SQ_IO8_002	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	not available	HeLa	cell	single cell	not applicable	HeLa_1pgC_H3PTM_SQ_IO8_002	1	35	HeLa_1pgC_H3PTM_SQ_IO8_002	proteomic profiling by mass spectrometry	1	not available	NT=Parallel reaction monitoring;AC=PRIDE:0000603	HeLa_1pgC_H3PTM_SQ_IO8_002.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/12/PXD069039/HeLa_1pgC_H3PTM_SQ_IO8_002.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	not applicable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Variable	NT=CID;AC=MS:1000133	150% NCE	20 ppm	20 ppm	not applicable	single cell	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
HeLa_1ngC_PRM_IO8_001	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	not available	HeLa	cell	single cell	not applicable	HeLa_1ngC_PRM_IO8_001	1	36	HeLa_1ngC_PRM_IO8_001	proteomic profiling by mass spectrometry	1	not available	NT=Parallel reaction monitoring;AC=PRIDE:0000603	HeLa_1ngC_PRM_IO8_001.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/12/PXD069039/HeLa_1ngC_PRM_IO8_001.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	not applicable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Variable	NT=CID;AC=MS:1000133	150% NCE	20 ppm	20 ppm	not applicable	single cell	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
HeLa_10pgC_PRM_IO8_001	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	not available	HeLa	cell	single cell	not applicable	HeLa_10pgC_PRM_IO8_001	1	37	HeLa_10pgC_PRM_IO8_001	proteomic profiling by mass spectrometry	1	not available	NT=Parallel reaction monitoring;AC=PRIDE:0000603	HeLa_10pgC_PRM_IO8_001.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/12/PXD069039/HeLa_10pgC_PRM_IO8_001.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	not applicable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Variable	NT=CID;AC=MS:1000133	150% NCE	20 ppm	20 ppm	not applicable	single cell	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
HeLa_100pgC_H3PTM_SQ_IO8_002	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	not available	HeLa	cell	single cell	not applicable	HeLa_100pgC_H3PTM_SQ_IO8_002	1	38	HeLa_100pgC_H3PTM_SQ_IO8_002	proteomic profiling by mass spectrometry	1	not available	NT=Parallel reaction monitoring;AC=PRIDE:0000603	HeLa_100pgC_H3PTM_SQ_IO8_002.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/12/PXD069039/HeLa_100pgC_H3PTM_SQ_IO8_002.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	not applicable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Variable	NT=CID;AC=MS:1000133	150% NCE	20 ppm	20 ppm	not applicable	single cell	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
HeLa_100pgC_H3PTM_SQ_IO8_003	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	not available	HeLa	cell	single cell	not applicable	HeLa_100pgC_H3PTM_SQ_IO8_003	1	39	HeLa_100pgC_H3PTM_SQ_IO8_003	proteomic profiling by mass spectrometry	1	not available	NT=Parallel reaction monitoring;AC=PRIDE:0000603	HeLa_100pgC_H3PTM_SQ_IO8_003.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/12/PXD069039/HeLa_100pgC_H3PTM_SQ_IO8_003.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	not applicable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Variable	NT=CID;AC=MS:1000133	150% NCE	20 ppm	20 ppm	not applicable	single cell	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
